,Timestamp,Full Name,Gender,Age,Use Phone for Class Notes,Buy/Access Books from Phone,Phone's Battery Lasts a Day,Run for Charger When Battery Dies,Worry About Losing Cell Phone,Take Phone to Bathroom,Use Phone in Social Gatherings,Check Phone Without Notification,Check Phone Before Sleep/After Waking Up,Keep Phone Next to While Sleeping,Check Emails/Calls/Texts During Class,Rely on Phone in Awkward Situations,On Phone While Watching TV/Eating,Panic Attack if Phone Left Elsewhere,Use Phone on Date,Phone Use for Playing Games,Live a Day Without Phone,Addicted to Phone,Target
712,2023-07-28 10:17:26.108620,Emily Martinez,Female,26,No,Yes,Yes,No,No,Yes,Yes,Rarely,No,Yes,Yes,Yes,Yes,No,Yes,4 hours,Yes,No,Adicted
713,2023-02-02 10:17:26.108620,John Doe,Male,30,No,Yes,No,Yes,No,Yes,Yes,Sometimes,No,No,Yes,No,Yes,Yes,No,3 hours,Yes,Yes, NOT Adicted
714,2023-08-12 10:17:26.108620,John Doe,Male,45,Yes,Yes,No,No,No,No,Yes,Never,No,Yes,Yes,Yes,No,Yes,Yes,3 hours,Yes,No,Adicted
715,2023-05-08 10:17:26.108620,Maria Garcia,Female,63,No,Yes,No,Yes,Yes,Yes,No,Often,Yes,No,Yes,Yes,Yes,Yes,No,1 hours,No,No,Maybe addicted
716,2023-07-15 10:17:26.108620,James Lee,Male,43,Yes,No,Yes,No,No,Yes,No,Often,Yes,Yes,No,No,No,Yes,Yes,1 hours,Yes,No,Adicted
717,2023-04-01 10:17:26.108620,James Lee,Male,62,No,Yes,No,No,No,Yes,Yes,Never,No,Yes,Yes,Yes,Yes,Yes,No,3 hours,No,No,Adicted
718,2023-02-03 10:17:26.108620,Emily Martinez,Female,30,Yes,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,No,Yes,No,No,No,Yes,0 hours,No,No,Maybe addicted
719,2023-04-05 10:17:26.108620,John Doe,Male,31,Yes,No,Yes,No,No,Yes,Yes,Sometimes,Yes,No,Yes,No,Yes,Yes,Yes,0 hours,Yes,Yes,Maybe addicted
720,2023-09-09 10:17:26.108620,James Lee,Male,25,Yes,No,No,Yes,Yes,Yes,No,Rarely,No,No,Yes,Yes,Yes,No,Yes,1 hours,No,No,Adicted
721,2023-07-10 10:17:26.108620,Jane Smith,Male,41,Yes,No,No,Yes,Yes,Yes,No,Often,No,No,Yes,Yes,Yes,No,Yes,4 hours,No,Yes,Maybe addicted
722,2023-01-31 10:17:26.108620,Maria Garcia,Female,21,Yes,No,Yes,Yes,Yes,No,Yes,Rarely,Yes,No,Yes,Yes,No,No,No,4 hours,No,No,Adicted
723,2023-01-21 10:17:26.108620,James Lee,Male,53,Yes,No,No,No,No,Yes,Yes,Often,No,Yes,Yes,No,Yes,No,No,5 hours,No,Yes, NOT Adicted
724,2023-11-10 10:17:26.108620,Jane Smith,Male,59,No,Yes,Yes,No,Yes,Yes,No,Rarely,No,Yes,No,No,Yes,Yes,No,0 hours,Yes,Yes, NOT Adicted
725,2023-04-19 10:17:26.108620,Maria Garcia,Male,43,Yes,No,Yes,No,No,Yes,Yes,Never,Yes,Yes,No,Yes,No,Yes,No,0 hours,No,No, NOT Adicted
726,2023-08-14 10:17:26.108620,James Lee,Female,45,Yes,Yes,Yes,No,Yes,No,Yes,Often,No,No,Yes,No,Yes,Yes,No,2 hours,No,No, NOT Adicted
727,2023-05-27 10:17:26.108620,Emily Martinez,Female,35,Yes,No,Yes,Yes,Yes,No,Yes,Never,No,Yes,Yes,Yes,No,Yes,Yes,2 hours,Yes,No,Maybe addicted
728,2023-12-14 10:17:26.108620,Emily Martinez,Male,65,Yes,No,Yes,Yes,Yes,No,No,Sometimes,Yes,Yes,No,No,No,No,Yes,5 hours,No,Yes,Adicted
729,2023-11-01 10:17:26.108620,John Doe,Male,40,No,Yes,Yes,No,Yes,No,No,Never,No,Yes,No,No,No,No,No,4 hours,No,No,Adicted
730,2023-05-15 10:17:26.108620,Alex Johnson,Female,62,Yes,No,Yes,Yes,No,Yes,No,Sometimes,Yes,No,Yes,No,No,Yes,Yes,4 hours,No,No,Maybe addicted
731,2023-09-13 10:17:26.108620,Maria Garcia,Male,45,No,No,Yes,Yes,No,No,Yes,Often,No,Yes,No,No,Yes,Yes,Yes,0 hours,Yes,Yes,Maybe addicted
732,2023-05-03 10:17:26.108620,Alex Johnson,Male,55,Yes,No,No,Yes,No,Yes,No,Never,No,No,No,Yes,Yes,No,No,0 hours,Yes,Yes,Adicted
733,2023-01-21 10:17:26.108620,John Doe,Male,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,Yes,Yes,2 hours,Yes,No,Maybe addicted
734,2023-02-18 10:17:26.108620,Maria Garcia,Male,65,No,Yes,No,Yes,No,No,No,Never,No,Yes,No,Yes,No,Yes,Yes,0 hours,Yes,No, NOT Adicted
735,2023-01-25 10:17:26.108620,Alex Johnson,Female,62,No,No,Yes,Yes,No,No,No,Rarely,Yes,Yes,No,Yes,Yes,Yes,No,1 hours,No,No,Adicted
736,2023-12-03 10:17:26.108620,Alex Johnson,Male,44,Yes,No,No,No,Yes,No,Yes,Often,Yes,Yes,Yes,No,No,No,Yes,3 hours,Yes,Yes, NOT Adicted
737,2023-03-06 10:17:26.108620,Maria Garcia,Female,64,Yes,No,Yes,No,No,No,No,Rarely,Yes,Yes,No,No,Yes,Yes,Yes,0 hours,Yes,Yes, NOT Adicted
738,2023-12-10 10:17:26.108620,James Lee,Female,61,No,Yes,No,Yes,Yes,No,Yes,Rarely,No,No,Yes,Yes,No,Yes,No,3 hours,Yes,Yes, NOT Adicted
739,2023-05-12 10:17:26.108620,James Lee,Female,37,Yes,No,Yes,No,Yes,No,Yes,Often,No,Yes,No,No,Yes,No,Yes,5 hours,No,No, NOT Adicted
740,2023-01-31 10:17:26.108620,Emily Martinez,Male,18,Yes,Yes,No,Yes,Yes,No,No,Rarely,No,No,Yes,Yes,No,Yes,No,2 hours,Yes,No,Maybe addicted
741,2023-04-21 10:17:26.108620,John Doe,Male,37,Yes,No,No,Yes,Yes,Yes,No,Rarely,No,No,Yes,No,Yes,Yes,Yes,4 hours,Yes,Yes,Maybe addicted
742,2023-08-29 10:17:26.108620,Alex Johnson,Female,41,Yes,Yes,Yes,No,Yes,Yes,Yes,Rarely,No,Yes,Yes,Yes,No,No,No,3 hours,Yes,No,Maybe addicted
743,2023-06-15 10:17:26.108620,Emily Martinez,Male,51,No,Yes,Yes,No,No,Yes,Yes,Never,No,Yes,Yes,No,Yes,Yes,No,5 hours,Yes,No,Adicted
744,2023-03-07 10:17:26.108620,John Doe,Male,57,Yes,Yes,Yes,No,Yes,No,Yes,Rarely,No,No,No,No,No,No,Yes,5 hours,Yes,Yes,Adicted
745,2023-10-30 10:17:26.108620,James Lee,Male,50,Yes,No,Yes,No,No,No,Yes,Rarely,No,Yes,Yes,No,No,No,Yes,4 hours,No,Yes,Maybe addicted
746,2023-05-06 10:17:26.108620,Emily Martinez,Male,45,No,Yes,Yes,No,Yes,No,No,Often,Yes,Yes,Yes,Yes,No,No,Yes,4 hours,Yes,No,Adicted
747,2023-11-30 10:17:26.108620,Maria Garcia,Male,21,Yes,Yes,Yes,Yes,Yes,Yes,No,Rarely,Yes,Yes,No,Yes,No,No,No,1 hours,Yes,Yes, NOT Adicted
748,2023-01-28 10:17:26.108620,Alex Johnson,Male,29,No,No,No,No,No,Yes,Yes,Often,Yes,Yes,No,Yes,Yes,Yes,No,1 hours,No,No,Maybe addicted
749,2023-09-13 10:17:26.108620,Maria Garcia,Female,24,Yes,Yes,No,Yes,No,Yes,Yes,Sometimes,No,No,Yes,No,Yes,Yes,Yes,5 hours,Yes,No, NOT Adicted
750,2023-01-07 10:17:26.108620,Jane Smith,Male,57,No,Yes,No,Yes,No,No,Yes,Never,No,No,Yes,No,Yes,No,No,4 hours,Yes,No, NOT Adicted
751,2023-06-04 10:17:26.108620,Maria Garcia,Male,25,No,Yes,No,Yes,No,Yes,Yes,Never,Yes,Yes,Yes,No,No,No,No,2 hours,No,No,Adicted
752,2023-03-16 10:17:26.108620,Alex Johnson,Female,35,No,No,No,Yes,Yes,Yes,Yes,Never,Yes,No,No,No,No,Yes,Yes,2 hours,No,Yes,Adicted
753,2023-10-04 10:17:26.108620,James Lee,Female,20,No,Yes,No,No,No,Yes,No,Rarely,Yes,No,Yes,No,No,No,Yes,5 hours,Yes,No, NOT Adicted
754,2023-08-23 10:17:26.108620,Alex Johnson,Female,53,No,Yes,No,No,Yes,Yes,No,Sometimes,No,No,Yes,Yes,No,Yes,Yes,5 hours,No,Yes,Adicted
755,2023-04-04 10:17:26.108620,John Doe,Female,40,No,Yes,No,Yes,No,No,No,Sometimes,No,Yes,Yes,No,Yes,Yes,No,5 hours,No,Yes, NOT Adicted
756,2023-10-26 10:17:26.108620,Alex Johnson,Female,55,No,Yes,Yes,No,Yes,No,No,Sometimes,No,Yes,No,Yes,Yes,No,No,1 hours,No,No,Adicted
757,2023-03-07 10:17:26.108620,John Doe,Female,45,No,Yes,No,Yes,No,Yes,No,Sometimes,Yes,No,No,Yes,Yes,No,No,4 hours,Yes,Yes,Adicted
758,2023-01-05 10:17:26.108620,James Lee,Female,26,Yes,Yes,No,Yes,No,Yes,Yes,Often,No,Yes,Yes,No,No,No,No,4 hours,No,No, NOT Adicted
759,2023-09-13 10:17:26.108620,Jane Smith,Female,34,No,No,Yes,No,No,Yes,Yes,Never,No,Yes,No,No,Yes,No,No,4 hours,Yes,Yes, NOT Adicted
760,2023-05-10 10:17:26.108620,Jane Smith,Female,31,No,Yes,Yes,No,Yes,No,No,Sometimes,No,Yes,Yes,No,Yes,Yes,Yes,0 hours,No,No,Maybe addicted
761,2023-10-26 10:17:26.108620,Emily Martinez,Female,21,Yes,No,No,Yes,Yes,No,Yes,Rarely,No,No,Yes,No,No,Yes,Yes,2 hours,Yes,Yes,Adicted
762,2023-11-29 10:17:26.108620,Jane Smith,Female,63,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,No,Adicted
763,2023-06-21 10:17:26.108620,James Lee,Male,34,Yes,Yes,Yes,Yes,Yes,No,No,Sometimes,Yes,No,No,No,No,Yes,Yes,2 hours,No,No,Maybe addicted
764,2023-04-03 10:17:26.108620,James Lee,Female,32,Yes,Yes,Yes,No,No,Yes,Yes,Often,No,No,Yes,No,Yes,No,No,4 hours,No,Yes,Maybe addicted
765,2023-12-02 10:17:26.108620,Jane Smith,Female,55,No,Yes,Yes,Yes,No,Yes,Yes,Sometimes,No,No,Yes,Yes,No,Yes,Yes,0 hours,Yes,No, NOT Adicted
766,2023-05-20 10:17:26.108620,Alex Johnson,Male,41,No,No,Yes,No,Yes,Yes,Yes,Sometimes,No,No,Yes,Yes,Yes,Yes,No,0 hours,Yes,Yes,Maybe addicted
767,2022-12-28 10:17:26.108620,James Lee,Male,27,No,Yes,Yes,Yes,No,No,Yes,Rarely,No,Yes,Yes,No,Yes,Yes,Yes,1 hours,No,Yes, NOT Adicted
768,2023-04-16 10:17:26.108620,James Lee,Male,36,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Yes,No,Yes,Yes,Yes,No,No,3 hours,No,No,Adicted
769,2023-05-28 10:17:26.108620,John Doe,Female,44,Yes,No,No,Yes,No,No,Yes,Rarely,No,Yes,Yes,No,Yes,No,Yes,3 hours,Yes,No, NOT Adicted
770,2023-05-31 10:17:26.108620,John Doe,Female,50,Yes,Yes,Yes,No,Yes,No,No,Never,Yes,Yes,No,Yes,Yes,No,Yes,0 hours,No,Yes,Adicted
771,2023-07-07 10:17:26.108620,Jane Smith,Female,32,Yes,No,Yes,Yes,Yes,Yes,No,Often,No,No,Yes,No,No,Yes,No,3 hours,No,No,Maybe addicted
772,2023-10-17 10:17:26.108620,Maria Garcia,Male,36,Yes,No,Yes,No,No,Yes,Yes,Rarely,Yes,Yes,Yes,No,No,No,No,5 hours,Yes,No,Maybe addicted
773,2023-10-21 10:17:26.108620,John Doe,Female,34,No,Yes,No,No,No,Yes,No,Never,No,Yes,No,No,No,No,Yes,1 hours,No,No,Adicted
774,2023-06-02 10:17:26.108620,Emily Martinez,Female,61,Yes,Yes,No,No,No,Yes,Yes,Often,Yes,Yes,Yes,No,Yes,No,Yes,1 hours,Yes,No, NOT Adicted
775,2023-06-07 10:17:26.108620,Emily Martinez,Male,32,Yes,Yes,Yes,No,No,Yes,Yes,Often,No,Yes,Yes,Yes,Yes,No,No,5 hours,Yes,No, NOT Adicted
776,2023-01-13 10:17:26.108620,James Lee,Female,29,No,No,No,No,No,No,Yes,Rarely,No,No,Yes,No,Yes,No,Yes,0 hours,Yes,Yes, NOT Adicted
777,2023-11-24 10:17:26.108620,Jane Smith,Male,41,Yes,Yes,No,No,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,Yes,No,No,0 hours,No,Yes,Maybe addicted
778,2023-03-29 10:17:26.108620,Emily Martinez,Female,30,No,No,No,Yes,Yes,No,No,Sometimes,No,No,Yes,No,Yes,No,No,3 hours,Yes,No, NOT Adicted
779,2023-10-28 10:17:26.108620,James Lee,Female,33,No,No,No,No,No,Yes,Yes,Never,No,No,No,Yes,No,No,No,2 hours,Yes,No,Maybe addicted
780,2023-10-14 10:17:26.124245,James Lee,Male,25,No,No,No,Yes,No,No,Yes,Never,No,No,Yes,Yes,No,No,Yes,1 hours,No,No, NOT Adicted
781,2023-07-31 10:17:26.124245,Emily Martinez,Male,24,No,Yes,Yes,No,Yes,Yes,Yes,Rarely,Yes,No,No,No,No,No,No,5 hours,Yes,No,Maybe addicted
782,2023-06-08 10:17:26.124245,Emily Martinez,Male,38,No,No,No,Yes,No,Yes,No,Often,Yes,Yes,Yes,Yes,Yes,No,Yes,1 hours,Yes,No,Adicted
783,2023-06-23 10:17:26.124245,James Lee,Female,43,Yes,No,Yes,Yes,No,No,No,Sometimes,No,No,Yes,No,Yes,No,No,5 hours,No,No, NOT Adicted
784,2023-06-12 10:17:26.124245,Emily Martinez,Female,18,Yes,Yes,Yes,No,Yes,Yes,No,Rarely,Yes,Yes,Yes,No,Yes,Yes,Yes,3 hours,No,No,Maybe addicted
785,2023-12-09 10:17:26.124245,Emily Martinez,Male,29,Yes,Yes,Yes,Yes,No,No,Yes,Rarely,Yes,No,Yes,Yes,No,Yes,Yes,5 hours,Yes,No, NOT Adicted
786,2023-07-04 10:17:26.124245,Maria Garcia,Male,64,No,No,Yes,Yes,No,Yes,Yes,Often,No,No,Yes,Yes,No,No,No,2 hours,Yes,No, NOT Adicted
787,2023-10-12 10:17:26.124245,James Lee,Male,51,Yes,No,Yes,Yes,Yes,No,No,Rarely,No,Yes,Yes,Yes,No,No,No,1 hours,No,No,Maybe addicted
788,2023-04-16 10:17:26.124245,Emily Martinez,Male,19,No,No,Yes,Yes,No,No,Yes,Never,No,No,Yes,No,Yes,Yes,No,3 hours,No,Yes,Adicted
789,2023-06-09 10:17:26.124245,Maria Garcia,Female,41,Yes,No,No,Yes,Yes,Yes,No,Rarely,Yes,Yes,No,Yes,No,No,No,4 hours,No,No,Adicted
790,2023-06-26 10:17:26.124245,John Doe,Male,24,No,Yes,No,No,Yes,Yes,No,Sometimes,Yes,Yes,No,Yes,No,No,No,5 hours,Yes,Yes,Maybe addicted
791,2023-03-05 10:17:26.124245,Emily Martinez,Female,20,Yes,No,No,No,No,No,No,Never,No,No,No,No,No,No,No,3 hours,Yes,Yes, NOT Adicted
792,2023-07-21 10:17:26.124245,Emily Martinez,Female,31,Yes,No,Yes,Yes,Yes,No,Yes,Never,Yes,Yes,No,No,Yes,No,Yes,4 hours,Yes,Yes, NOT Adicted
793,2023-01-02 10:17:26.124245,Maria Garcia,Female,32,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Yes,Yes,No,Yes,No,No,Yes,2 hours,Yes,No, NOT Adicted
794,2023-03-20 10:17:26.124245,James Lee,Female,60,No,Yes,Yes,Yes,No,No,No,Never,No,No,Yes,No,No,No,No,1 hours,No,Yes, NOT Adicted
795,2023-10-06 10:17:26.124245,Jane Smith,Female,46,No,No,No,No,Yes,No,Yes,Sometimes,Yes,No,Yes,Yes,No,No,No,1 hours,No,No, NOT Adicted
796,2023-07-13 10:17:26.124245,John Doe,Male,19,Yes,Yes,No,No,No,Yes,Yes,Never,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3 hours,No,No, NOT Adicted
797,2023-10-31 10:17:26.124245,Alex Johnson,Male,52,Yes,Yes,Yes,No,No,Yes,Yes,Rarely,No,Yes,No,No,Yes,No,No,4 hours,Yes,Yes,Maybe addicted
798,2023-01-05 10:17:26.124245,Emily Martinez,Female,45,No,Yes,No,Yes,Yes,Yes,No,Sometimes,Yes,No,No,Yes,No,No,No,2 hours,No,No, NOT Adicted
799,2023-09-18 10:17:26.124245,Maria Garcia,Male,36,Yes,Yes,No,No,Yes,No,No,Often,Yes,Yes,Yes,Yes,No,Yes,Yes,1 hours,Yes,Yes, NOT Adicted
800,2023-03-01 10:17:26.124245,John Doe,Female,54,No,No,Yes,Yes,No,Yes,Yes,Rarely,Yes,No,Yes,No,Yes,Yes,Yes,0 hours,Yes,Yes,Adicted
801,2023-07-13 10:17:26.124245,Jane Smith,Male,52,Yes,No,No,Yes,No,Yes,Yes,Rarely,No,Yes,No,Yes,Yes,Yes,No,2 hours,No,Yes,Adicted
802,2023-01-13 10:17:26.124245,James Lee,Female,38,Yes,Yes,Yes,Yes,No,No,No,Sometimes,Yes,No,Yes,Yes,No,No,No,4 hours,No,No, NOT Adicted
803,2023-06-01 10:17:26.124245,Maria Garcia,Female,24,Yes,Yes,No,Yes,No,No,Yes,Rarely,No,No,Yes,No,No,Yes,Yes,2 hours,Yes,No, NOT Adicted
804,2023-10-27 10:17:26.124245,John Doe,Female,34,No,No,No,No,No,No,No,Often,Yes,Yes,Yes,No,Yes,Yes,Yes,4 hours,No,No, NOT Adicted
805,2023-04-25 10:17:26.124245,Jane Smith,Female,18,No,No,Yes,No,Yes,Yes,No,Sometimes,Yes,Yes,Yes,No,Yes,Yes,No,0 hours,No,Yes,Maybe addicted
806,2023-06-21 10:17:26.124245,John Doe,Male,19,Yes,Yes,Yes,No,No,Yes,No,Rarely,No,No,No,Yes,No,Yes,Yes,4 hours,Yes,Yes, NOT Adicted
807,2023-08-16 10:17:26.124245,Emily Martinez,Male,44,Yes,No,Yes,Yes,No,Yes,No,Sometimes,No,No,Yes,Yes,No,Yes,No,3 hours,Yes,No,Maybe addicted
808,2023-05-31 10:17:26.124245,James Lee,Female,65,No,No,No,No,Yes,Yes,Yes,Often,No,Yes,Yes,No,Yes,Yes,Yes,1 hours,No,No, NOT Adicted
809,2023-12-01 10:17:26.124245,Alex Johnson,Male,61,Yes,Yes,No,No,Yes,Yes,Yes,Sometimes,No,No,No,No,Yes,No,No,0 hours,Yes,No,Adicted
810,2023-11-17 10:17:26.124245,Emily Martinez,Male,23,No,No,No,Yes,No,Yes,Yes,Sometimes,Yes,Yes,Yes,No,No,No,No,2 hours,No,No,Maybe addicted
811,2023-11-05 10:17:26.124245,Jane Smith,Female,30,No,No,No,Yes,No,No,No,Sometimes,No,No,No,No,Yes,Yes,Yes,0 hours,No,No, NOT Adicted
812,2023-08-23 10:17:26.124245,Maria Garcia,Male,31,Yes,No,No,No,Yes,Yes,Yes,Sometimes,Yes,No,Yes,No,No,Yes,Yes,4 hours,No,No,Adicted
813,2023-06-16 10:17:26.124245,Maria Garcia,Female,55,No,No,No,Yes,No,Yes,Yes,Rarely,Yes,No,No,Yes,Yes,Yes,Yes,1 hours,No,Yes, NOT Adicted
814,2023-08-19 10:17:26.124245,Emily Martinez,Male,28,No,No,No,No,Yes,No,Yes,Rarely,Yes,No,No,No,Yes,Yes,Yes,3 hours,Yes,Yes,Adicted
815,2023-03-27 10:17:26.124245,Jane Smith,Female,57,Yes,Yes,No,Yes,No,No,Yes,Rarely,No,Yes,Yes,No,No,No,No,4 hours,Yes,No, NOT Adicted
816,2023-09-23 10:17:26.124245,Alex Johnson,Female,49,Yes,No,No,No,No,Yes,No,Rarely,Yes,Yes,No,Yes,No,No,Yes,1 hours,No,No, NOT Adicted
817,2023-09-20 10:17:26.124245,James Lee,Male,46,No,No,Yes,Yes,No,Yes,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,0 hours,Yes,No,Adicted
818,2023-11-03 10:17:26.124245,Jane Smith,Male,64,No,Yes,Yes,Yes,No,Yes,No,Rarely,Yes,Yes,Yes,No,Yes,Yes,Yes,1 hours,Yes,Yes, NOT Adicted
819,2023-07-27 10:17:26.124245,James Lee,Female,64,Yes,Yes,Yes,Yes,Yes,Yes,No,Rarely,No,No,No,Yes,Yes,Yes,No,2 hours,Yes,No, NOT Adicted
820,2023-05-15 10:17:26.124245,Alex Johnson,Male,29,Yes,Yes,Yes,Yes,Yes,No,No,Sometimes,Yes,Yes,No,Yes,No,No,Yes,5 hours,No,No,Maybe addicted
821,2023-10-09 10:17:26.124245,John Doe,Male,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Rarely,Yes,Yes,No,No,No,Yes,No,5 hours,No,No,Maybe addicted
822,2023-03-29 10:17:26.124245,Maria Garcia,Female,37,No,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,No,Yes,Yes,No,No,Yes,2 hours,Yes,No,Maybe addicted
823,2023-01-12 10:17:26.124245,Maria Garcia,Female,56,No,No,No,No,Yes,No,Yes,Sometimes,No,No,Yes,No,Yes,Yes,No,3 hours,No,No, NOT Adicted
824,2023-10-07 10:17:26.124245,Alex Johnson,Female,42,No,Yes,No,No,Yes,Yes,No,Often,No,No,No,Yes,No,Yes,Yes,4 hours,No,Yes, NOT Adicted
825,2023-10-20 10:17:26.124245,Emily Martinez,Female,41,Yes,No,No,No,No,No,No,Often,Yes,No,Yes,Yes,No,No,No,1 hours,No,Yes,Adicted
826,2023-04-25 10:17:26.124245,Alex Johnson,Female,40,Yes,Yes,No,Yes,Yes,No,Yes,Rarely,No,No,Yes,No,Yes,Yes,No,0 hours,No,No,Adicted
827,2023-11-29 10:17:26.124245,Alex Johnson,Male,44,Yes,Yes,No,Yes,No,No,Yes,Sometimes,Yes,Yes,Yes,Yes,Yes,No,No,1 hours,No,No,Adicted
828,2023-07-18 10:17:26.124245,Emily Martinez,Female,59,Yes,No,Yes,No,Yes,No,Yes,Never,Yes,Yes,Yes,Yes,No,Yes,No,3 hours,No,No, NOT Adicted
829,2023-09-06 10:17:26.124245,Maria Garcia,Male,32,Yes,Yes,No,Yes,Yes,No,No,Rarely,No,Yes,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,No,Maybe addicted
830,2023-12-02 10:17:26.124245,Maria Garcia,Female,52,No,No,Yes,No,Yes,Yes,Yes,Rarely,Yes,No,Yes,No,Yes,No,Yes,2 hours,Yes,No, NOT Adicted
831,2023-06-03 10:17:26.124245,John Doe,Female,54,No,Yes,Yes,No,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 hours,No,No,Adicted
832,2023-06-17 10:17:26.124245,Jane Smith,Male,65,No,No,Yes,Yes,No,No,No,Often,No,No,Yes,Yes,Yes,Yes,No,1 hours,No,No, NOT Adicted
833,2023-11-01 10:17:26.124245,Maria Garcia,Female,49,No,No,Yes,No,Yes,No,Yes,Often,No,No,No,No,Yes,Yes,Yes,2 hours,Yes,Yes,Maybe addicted
834,2023-04-25 10:17:26.124245,Alex Johnson,Male,37,Yes,No,No,Yes,Yes,Yes,No,Sometimes,Yes,Yes,Yes,No,Yes,Yes,No,1 hours,Yes,No,Adicted
835,2023-12-07 10:17:26.124245,Emily Martinez,Male,42,No,No,No,No,No,Yes,Yes,Sometimes,No,No,Yes,No,No,No,No,4 hours,No,No,Maybe addicted
836,2023-10-15 10:17:26.124245,Emily Martinez,Male,56,No,Yes,No,No,No,No,Yes,Sometimes,Yes,No,Yes,Yes,No,No,No,4 hours,Yes,Yes,Adicted
837,2023-08-13 10:17:26.124245,Emily Martinez,Male,47,Yes,No,No,Yes,No,No,Yes,Never,Yes,Yes,Yes,Yes,No,No,No,1 hours,Yes,Yes,Adicted
838,2023-03-18 10:17:26.124245,Emily Martinez,Female,37,No,No,Yes,No,Yes,No,No,Sometimes,Yes,No,No,No,Yes,Yes,No,0 hours,No,Yes, NOT Adicted
839,2023-01-12 10:17:26.124245,John Doe,Male,56,Yes,Yes,No,Yes,No,Yes,No,Often,Yes,No,No,No,Yes,No,Yes,3 hours,No,Yes,Maybe addicted
840,2022-12-27 10:17:26.124245,Jane Smith,Male,64,No,Yes,Yes,No,No,Yes,Yes,Never,No,Yes,Yes,Yes,No,No,No,1 hours,No,No, NOT Adicted
841,2022-12-21 10:17:26.124245,James Lee,Female,25,Yes,Yes,No,No,Yes,No,No,Rarely,No,Yes,No,Yes,No,Yes,No,2 hours,No,No,Maybe addicted
842,2023-11-30 10:17:26.124245,John Doe,Male,52,No,Yes,Yes,No,Yes,Yes,No,Often,No,Yes,No,No,No,Yes,Yes,0 hours,Yes,No,Maybe addicted
843,2023-06-29 10:17:26.124245,John Doe,Female,36,No,No,Yes,No,No,No,Yes,Rarely,No,No,No,Yes,No,No,No,0 hours,Yes,No,Maybe addicted
844,2023-09-18 10:17:26.124245,Alex Johnson,Female,35,No,No,Yes,Yes,Yes,No,Yes,Sometimes,Yes,Yes,No,No,No,No,No,4 hours,Yes,No, NOT Adicted
845,2023-10-25 10:17:26.124245,James Lee,Male,32,Yes,No,Yes,No,No,Yes,Yes,Never,Yes,No,Yes,Yes,No,No,Yes,2 hours,Yes,Yes,Adicted
846,2023-12-05 10:17:26.124245,John Doe,Male,43,No,No,No,No,Yes,No,No,Never,Yes,No,No,No,No,Yes,No,4 hours,Yes,No, NOT Adicted
847,2023-12-12 10:17:26.124245,Alex Johnson,Female,26,Yes,No,No,No,No,No,No,Rarely,Yes,No,Yes,Yes,No,Yes,Yes,0 hours,No,No,Maybe addicted
848,2023-10-01 10:17:26.124245,Jane Smith,Female,21,No,No,No,Yes,Yes,Yes,Yes,Never,No,No,Yes,No,Yes,Yes,No,0 hours,Yes,No,Adicted
849,2023-01-10 10:17:26.124245,Jane Smith,Male,51,No,No,No,No,Yes,Yes,No,Rarely,Yes,Yes,No,No,No,No,Yes,4 hours,Yes,Yes,Maybe addicted
850,2023-03-05 10:17:26.124245,John Doe,Male,25,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Yes,No,Yes,Yes,No,No,Yes,3 hours,No,No, NOT Adicted
851,2023-09-16 10:17:26.124245,Jane Smith,Male,39,No,No,Yes,Yes,Yes,Yes,Yes,Often,No,Yes,No,Yes,No,Yes,Yes,4 hours,No,No, NOT Adicted
852,2023-09-24 10:17:26.124245,Alex Johnson,Male,58,Yes,Yes,Yes,Yes,Yes,Yes,No,Never,No,No,No,No,Yes,Yes,No,3 hours,Yes,No,Maybe addicted
853,2023-10-10 10:17:26.124245,Maria Garcia,Female,59,No,Yes,No,No,No,No,Yes,Never,Yes,Yes,No,Yes,No,No,Yes,0 hours,Yes,No,Maybe addicted
854,2023-10-08 10:17:26.124245,James Lee,Female,64,No,No,No,No,No,No,Yes,Often,Yes,No,Yes,No,No,Yes,Yes,1 hours,Yes,Yes, NOT Adicted
855,2023-06-17 10:17:26.124245,James Lee,Male,33,No,No,No,Yes,Yes,No,No,Sometimes,Yes,No,No,No,Yes,Yes,No,3 hours,Yes,Yes, NOT Adicted
856,2023-04-13 10:17:26.124245,James Lee,Female,24,No,Yes,No,Yes,No,Yes,Yes,Sometimes,Yes,Yes,Yes,No,Yes,No,Yes,2 hours,No,No,Maybe addicted
